date,equity,position,mean_pred,spy_neighbors,regime
2019-12-10,1.0461102295664606,0,-0.00022842402130835994,10,0.0736980543149834
2019-12-11,1.054982269368948,1,0.001207849580265563,10,0.07602630294761589
2019-12-12,1.054876771142011,0,-0.0025938810982339077,10,0.084515633490952
2019-12-13,1.0619929275328726,1,0.000680512444406034,10,0.08440977822096532
2019-12-16,1.0618867282401192,0,0.00011711234663067672,10,0.09104058638978346
2019-12-17,1.0618472130344987,1,0.003202925704586068,10,0.09045305510502144
2019-12-18,1.0617410283131952,0,-6.085111259857001e-05,10,0.08966493252903808
2019-12-19,1.0662788731170365,1,0.002802731981898532,10,0.09320538580153546
2019-12-20,1.0661722452297249,0,-0.000457301278038269,10,0.09703334121162385
2019-12-23,1.0660990974318338,1,0.0006599615832039163,10,0.09780919998600127
2019-12-24,1.0659924875220907,0,-0.00016555821686470296,10,0.09696388472727013
2019-12-26,1.0656217713100389,1,0.0012064882322539105,10,0.10192193471512051
2019-12-27,1.0597304132083336,1,0.0007746837265817597,10,0.10076767214952898
2019-12-30,1.0596244401670127,0,-0.0003154190782099775,10,0.09388237649626051
2019-12-31,1.0693810132435617,1,0.0005542950849924289,10,0.09572681272032177
2020-01-02,1.0692740751422374,0,-0.00014905332975434504,10,0.10509936277441159
2020-01-03,1.0732383774741994,1,0.0027877015279254456,10,0.095894954707055
2020-01-06,1.073131053636452,0,-0.0011974257154539814,10,0.09927311503862847
2020-01-07,1.073131053636452,0,-0.0004580048921940083,10,0.09529929157531412
2020-01-08,1.073131053636452,0,-0.0011671710776670174,10,0.10021457839353404
2020-01-09,1.0699314378159974,1,0.0018399521326410984,10,0.1067452827205972
2020-01-10,1.0772645617789909,1,0.002171838217503197,10,0.10262552145926583
2020-01-13,1.075620865623956,1,0.0006711991815602225,10,0.10924655682849062
2020-01-14,1.0780488217451363,1,0.0015513228720185346,10,0.10663833133543786
2020-01-15,1.0869792611774332,1,0.0020819629967924413,10,0.10826949669130634
2020-01-16,1.0868705632513154,0,-7.64846311315459e-05,10,0.11656409611304243
2020-01-17,1.0846318440613676,1,0.0028383683983119745,10,0.11910260846568411
2020-01-21,1.0847628099780657,1,0.0022287481920945317,10,0.11600431219516634
2020-01-22,1.086006239044846,1,0.0012835221463596725,10,0.11525837720477407
2020-01-23,1.0763050917434107,1,0.0017503919868889994,10,0.11565411667170454
2020-01-24,1.0761974612342364,0,-0.00018010432896113925,10,0.10488605340725037
2020-01-27,1.0761974612342364,0,-0.0009811393059300678,10,0.08645720026143996
2020-01-28,1.0761974612342364,0,-0.0015659390511948423,10,0.09705454160536485
2020-01-29,1.0761974612342364,0,-0.0003488268220160684,10,0.09540199068136433
2020-01-30,1.0761974612342364,0,0.0003933845925614854,10,0.09818633792887552
2020-01-31,1.0840541223838502,1,0.0011393896974096762,10,0.07760088102425476
2020-02-03,1.0839457169716118,0,-0.007490190700045751,4,0.08490102097515842
2020-02-04,1.096281551822047,1,0.0017568095419080443,4,0.10064103862836062
2020-02-05,1.0961719236668648,0,-0.0012574441485522225,4,0.11248161716614118
2020-02-06,1.0902050669489562,1,0.0010577765967611618,10,0.11538127749419094
2020-02-07,1.0983134019292244,1,0.002328571905106003,10,0.10861961792202644
2020-02-10,1.0982035705890316,0,-0.00047695661104052434,10,0.11602423265988746
2020-02-11,1.0982035705890316,0,0.00040629803919509653,10,0.11710072764363608
2020-02-12,1.096921484326768,1,0.0006732368835272951,10,0.12340468805604977
2020-02-13,1.0986774833024913,1,0.0005755614831774558,10,0.12132435680198368
2020-02-14,1.095842051609737,1,0.0014500715277783627,10,0.12218844574365659
2020-02-18,1.101069153983783,1,0.0009658713712511257,10,0.1183722303484501
2020-02-19,1.0965364735524223,1,0.0010604099893308573,10,0.1228151597325209
2020-02-20,1.096426819905067,0,-0.0017202016983413949,10,0.11730689517286322
2020-02-21,1.096426819905067,0,-0.004274673121800099,10,0.10489096433048697
2020-02-24,1.062582697641909,1,0.0024028516289061664,10,0.06755719209495581
2020-02-25,1.0586671150729268,1,0.00592855489899895,10,0.03469270603331524
2020-02-26,1.0585612483614195,0,-0.008468045147611658,10,0.030417879503687285
2020-02-27,1.0585612483614195,0,-0.005351150850318476,10,-0.016196153506776625
2020-02-28,1.0585612483614195,0,-0.0116010090293166,10,-0.020603006132902918
2020-03-02,1.0585612483614195,0,-0.0017136086587631106,10,0.021336967257599572
2020-03-03,1.0585612483614195,0,-0.002841385822744602,10,-0.008179041966786623
2020-03-04,1.0585612483614195,0,-0.005505363132437324,10,0.0329792359415488
2020-03-05,1.040811600675196,1,0.006778114472426733,10,-0.0017301712347128793
2020-03-06,0.956180786180965,1,0.005566255193372349,10,-0.018476327193782612
2020-03-09,1.0044204511679193,1,0.0025893824125312825,10,-0.09501833152340011
2020-03-10,1.0043200091228026,0,-0.004512350087855044,10,-0.04835216240190928
2020-03-11,0.903226275999901,1,0.00810906350554914,10,-0.09467807803731627
2020-03-12,0.97731619249201,1,0.0007300096365325359,10,-0.18091778505450257
2020-03-13,0.9772184608727608,0,-0.009116926633156197,10,-0.11082437136515139
2020-03-16,1.0285025430578227,1,0.002869051647928167,10,-0.20766079743837976
2020-03-17,1.028399692803517,0,-0.019277857399313182,10,-0.16462489930718827
2020-03-18,1.0304795560773872,1,0.004195595147267106,10,-0.20652039402069972
2020-03-19,1.0303765081217795,0,-0.007219378671179033,10,-0.20436058730947096
2020-03-20,1.0035885540747265,1,0.0016898674393731384,10,-0.23803325580837995
2020-03-23,1.003488195219319,0,-0.016360815782966755,10,-0.25682060004668456
2020-03-24,1.003488195219319,0,-0.027678495684043458,10,-0.18896236761425875
2020-03-25,1.0603288881353137,1,0.0038649420403078063,10,-0.17632104171424065
2020-03-26,1.0282662203358042,1,0.010509878109156823,10,-0.12790757647452886
2020-03-27,1.0281633937137706,0,-0.001765507788561127,10,-0.15347096732964027
2020-03-30,1.0126217156498993,1,0.00471597094325471,10,-0.12565607642612978
2020-03-31,0.9659913860520559,1,0.0023053119412231203,10,-0.13831813376420293
2020-04-01,0.9880285935651743,1,0.006578151388024445,10,-0.17658295377147395
2020-04-02,0.9736433496583486,1,0.005016593566528282,10,-0.1570929674853345
2020-04-03,1.0369366900647434,1,0.008121089357872435,10,-0.16873381450889
2020-04-06,1.036832996395737,0,-0.013913751573698452,10,-0.11252816579204276
2020-04-07,1.0709591202916142,1,0.0027632342341563643,10,-0.11126021652522233
2020-04-08,1.0708520243795852,0,-0.00014857439955564544,10,-0.08119380634283753
2020-04-09,1.0708520243795852,0,-0.003974294994614258,10,-0.06708465717833846
2020-04-13,1.0708520243795852,0,-0.0022609665696037063,10,-0.0754417767537516
2020-04-14,1.0477484964347468,1,0.0015903646903058012,10,-0.048121662320042356
2020-04-15,1.0527906825669835,1,0.002889824891463455,10,-0.06817893009967409
2020-04-16,1.0808551446764367,1,0.003446714546931773,10,-0.06349454909417969
2020-04-17,1.061642683499602,1,0.0019510298290900785,10,-0.03810920480792332
2020-04-20,1.0289082642482539,1,0.003638126448151002,10,-0.054855356776841335
2020-04-21,1.028805373421829,0,-0.0009034258671133166,10,-0.08323196674589409
2020-04-22,1.028805373421829,0,-0.004901413723524417,10,-0.06267719040193598
2020-04-23,1.028805373421829,0,-0.0012154956701538211,10,-0.06253049060442173
2020-04-24,1.04342860817674,1,0.0025923782920429517,10,-0.049286153232772585
2020-04-27,1.0386192908139715,1,0.0006469889901011605,10,-0.03545392668549761
2020-04-28,1.065459126800317,1,0.0023599071413905825,10,-0.03972272550646324
2020-04-29,1.065352580887637,0,-4.553564552320921e-05,10,-0.014535100558198358
2020-04-30,1.036665315815578,1,0.0028983651716680825,10,-0.02363303986171804
2020-05-01,1.03952087173788,1,0.003673586839172849,10,-0.049314548312860265
2020-05-04,1.0490812775603189,1,0.003243455029479225,10,-0.046520718835756134
2020-05-05,1.0419456569765688,1,0.0033832797786708113,10,-0.037606887786954396
2020-05-06,1.0544434636309665,1,0.005028636276635546,10,-0.043984309135014124
2020-05-07,1.071747768829911,1,0.005039378864830901,10,-0.03232167908819283
2020-05-08,1.071640594053028,0,-0.0067224901952795514,10,-0.01623742776311155
2020-05-11,1.071640594053028,0,-0.0021857474082538353,10,-0.015987581253336963
2020-05-12,1.0524131359888467,1,0.0049971771327886215,10,-0.03542614037345083
2020-05-13,1.0523078946752478,0,-0.005442671599920246,10,-0.052241885881119006
2020-05-14,1.0523078946752478,0,-0.02273973421454638,10,-0.04071981439678612
2020-05-15,1.0523078946752478,0,-0.003539550504727007,10,-0.03620270489286376
2020-05-18,1.0523078946752478,0,-0.005166373722605459,6,-0.006923869137583596
2020-05-19,1.0523078946752478,0,-0.00113883562263819,10,-0.01718695820237509
2020-05-20,1.0523078946752478,0,-0.008090384714513288,10,-0.0007842590591450124
2020-05-21,1.0523078946752478,0,-0.00508079924454421,10,-0.00787426379033275
2020-05-22,1.0650871098844004,1,0.001911867840956294,10,-0.006188387504845446
2020-05-26,1.064980601173412,0,-0.005164655253692985,10,0.00588769706169667
2020-05-27,1.064980601173412,0,-0.006989043048143806,10,0.020573434109466222
2020-05-28,1.064980601173412,0,-0.0009628442009216087,10,0.018360419748616515
2020-05-29,1.064980601173412,0,-0.007434793518903733,7,0.022618975410957528
2020-06-01,1.0736552415307292,1,0.0016301725432923853,10,0.02630421090142088
2020-06-02,1.0735478760065762,0,-0.0001709367318802002,10,0.034319846326725655
2020-06-03,1.0735478760065762,0,6.530426315425331e-05,10,0.04759693111622906
2020-06-04,1.1006059361823834,1,0.0006898501200888419,10,0.044433216686572914
2020-06-05,1.1004958755887653,0,0.0,0,0.07059714119544676
2020-06-08,1.0921497739752442,1,0.005710476549292931,10,0.0828987560674764
2020-06-09,1.0860382953645213,1,0.004837532731022787,10,0.0742319346727966
2020-06-10,1.02155244782096,1,0.0027448060494911887,10,0.06754941045109009
2020-06-11,1.0337135135591453,1,0.005290688684086664,10,0.005720425781709118
2020-06-12,1.0336101422077895,0,-0.011140181606110033,5,0.017394969052019062
2020-06-15,1.0532100066465617,1,0.003469855149347012,10,0.026505792894089702
2020-06-16,1.053104685645897,0,-0.0005892230317818381,10,0.04582897080047404
2020-06-17,1.0534045587536556,1,0.007655696750372254,10,0.041073408399251374
2020-06-18,1.0473671436776035,1,0.0017817691759483445,10,0.0410311202828054
2020-06-19,1.054065082220724,1,0.004123179581438663,10,0.03472851503159139
2020-06-22,1.053959675712502,0,-0.006146182506569442,10,0.04104174374165291
2020-06-23,1.0266227371283845,1,0.004080251436766158,10,0.045486619586981476
2020-06-24,1.037570096437845,1,0.02439563760020915,10,0.018617255211154687
2020-06-25,1.037466339428201,0,-0.0016248669394482995,10,0.02927783615616535
2020-06-26,1.052498518993,1,0.009936700419472366,10,0.004735638704639826
2020-06-29,1.0523932691411009,0,-0.0232225638677404,10,0.019348243761400468
2020-06-30,1.0523932691411009,0,-0.021069985144488525,10,0.032177812777912596
2020-07-01,1.0523932691411009,0,-0.0013615586682454329,10,0.0391258699858041
2020-07-02,1.0523932691411009,0,-0.0007815948670099715,10,0.04454775598525513
2020-07-06,1.0413788186438648,1,0.0032196585227161735,10,0.06028511484248215
2020-07-07,1.0412746807620004,0,-0.0009406013827398141,10,0.049023648653752847
2020-07-08,1.0412746807620004,0,0.0004067777125120742,10,0.05665161705469228
2020-07-09,1.051747467042869,1,0.006966362961899097,10,0.05027392206357173
2020-07-10,1.0426008997557477,1,0.006433271856469869,10,0.060534068702446445
2020-07-13,1.042496639665772,0,0.00013808431951325417,10,0.05097033725947375
2020-07-14,1.0519249648171447,1,0.002333910579023701,5,0.06412132666538817
2020-07-15,1.048454938095279,1,0.0013522795415639166,10,0.07334402921539376
2020-07-16,1.0483500926014695,0,-0.001124121830512781,10,0.06930129313026025
2020-07-17,1.0483500926014695,0,-0.00031253641716650905,10,0.07181379516604973
2020-07-20,1.0504731199961352,1,0.0032458586744899876,10,0.07974560208420287
2020-07-21,1.0564353457770923,1,0.001604203476044752,10,0.08134157562060458
2020-07-22,1.0437545210423231,1,0.001781765722280415,10,0.08682861188959862
2020-07-23,1.043650145590219,0,-0.002018784750217506,10,0.07324912503854016
2020-07-24,1.043650145590219,0,-0.0058820972890971214,10,0.06568734615205918
2020-07-27,1.043650145590219,0,-0.0014923789804244692,10,0.07281168262016154
2020-07-28,1.043650145590219,0,-0.00018574719488677615,10,0.06543562364012845
2020-07-29,1.043650145590219,0,-0.0012937500005322454,10,0.07794380596961091
2020-07-30,1.043650145590219,0,-0.0005970939360025795,10,0.07351996890766928
2020-07-31,1.050775601314029,1,0.0031976053846425323,10,0.0814274545272215
2020-08-03,1.0506705237538976,0,6.497280290718166e-05,10,0.08831712907660805
2020-08-04,1.0506705237538976,0,-0.0002566713445726343,10,0.09188311551284976
2020-08-05,1.0575644777867128,1,0.0007421390248587123,10,0.09796333901470894
2020-08-06,1.0583234842602127,1,0.002259972532821397,10,0.10459313165711497
2020-08-07,1.0614821831309105,1,0.0023807796175191243,10,0.10465517544865872
2020-08-10,1.05268351659488,1,0.001932797371610917,10,0.1072222530608815
2020-08-11,1.0525782482432204,0,-0.0006312160514521991,10,0.09741342931729488
2020-08-12,1.0525782482432204,0,-0.00033026604391386274,10,0.11197344835232269
2020-08-13,1.0525782482432204,0,0.00045704037806597596,10,0.10926730671136385
2020-08-14,1.0525782482432204,0,-0.0014246012441163636,10,0.10860290363185314
2020-08-17,1.0525782482432204,0,0.00040109553661284993,10,0.11142357945924451
2020-08-18,1.0480816977225875,1,0.0013992577919706762,10,0.1130945541222371
2020-08-19,1.0513398375720615,1,0.0008954483285005032,10,0.10781010527710164
2020-08-20,1.0512347035883043,0,-0.0005550087434921025,10,0.11061106647160944
2020-08-21,1.061727057430159,1,0.002971391001308632,10,0.11387309576459516
2020-08-24,1.061620884724416,0,-0.0012093693918873605,10,0.12441397051299097
2020-08-25,1.061620884724416,0,0.0004113497864515203,10,0.12759856644547204
2020-08-26,1.061620884724416,0,-0.0009023418802351024,10,0.13809650490035844
2020-08-27,1.068349504485387,1,0.0024290824117211506,10,0.13975245393764618
2020-08-28,1.0644718948516185,1,0.0024616788027437943,10,0.1462477394119362
2020-08-31,1.0744511278491284,1,0.00280531610425534,10,0.14125797638837267
2020-09-01,1.0898805798269673,1,0.0008304623264099753,10,0.1511102732652839
2020-09-02,1.0517125817359334,1,0.002990437782423161,10,0.16679610467784198
2020-09-03,1.0516074104777597,0,-0.003550273399339776,10,0.12594271231719456
2020-09-04,1.0516074104777597,0,-0.0029018664463949405,10,0.11610697045815706
2020-09-08,1.072063916735092,1,0.002388397743215176,10,0.08513248302416614
2020-09-09,1.0719567103434187,0,-0.00040549095101667377,10,0.10594494418820108
2020-09-10,1.072394977887147,1,0.0012951270742182607,10,0.08625386279977418
2020-09-11,1.0864275122406657,1,0.001772611867376561,10,0.0863578671811475
2020-09-14,1.0863188694894417,0,-7.786341813611485e-05,10,0.10014588128951198
2020-09-15,1.0863188694894417,0,-0.002984990754739858,10,0.10517555735377634
2020-09-16,1.0863188694894417,0,-0.0008697300354270965,10,0.10026709892666616
2020-09-17,1.0863188694894417,0,-0.002385984779291661,10,0.09007844487856015
2020-09-18,1.0740533093050901,1,0.0017382802686327636,10,0.0770554276870392
2020-09-21,1.0739459039741597,0,-6.985676893522808e-05,10,0.06469675177059636
2020-09-22,1.048641799612909,1,0.007978966859618986,10,0.07511670004754036
2020-09-23,1.0514330520376278,1,0.011415312859434224,10,0.04994881482279131
2020-09-24,1.0682956388026041,1,0.007425415822868509,10,0.05248055198307711
2020-09-25,1.068188809238724,0,-0.007357000202657016,10,0.0691282206361562
2020-09-28,1.068188809238724,0,-0.00216085325622446,10,0.0864312769317651
2020-09-29,1.068188809238724,0,0.0003708975389026925,10,0.08014127325741426
2020-09-30,1.068188809238724,0,-0.004782399252569647,10,0.08791359150342938
2020-10-01,1.068188809238724,0,-0.004904373535124051,10,0.09447855169741019
2020-10-02,1.068188809238724,0,-0.003941436787509911,10,0.08372935275162875
2020-10-05,1.068188809238724,0,-0.0020292885476852263,10,0.10247783796489697
2020-10-06,1.068188809238724,0,-0.004033654721389723,10,0.08645027612393869
2020-10-07,1.068188809238724,0,-0.0017691110925271759,10,0.10492160916010573
2020-10-08,1.068188809238724,0,0.00036004406564433823,10,0.11422443561617443
2020-10-09,1.0851280092273106,1,0.001686698168209677,10,0.12362540548956005
2020-10-12,1.078023160170277,1,0.0009110062665738994,10,0.14107223041566933
2020-10-13,1.071228343861668,1,0.004061166099372571,10,0.13304151086191005
2020-10-14,1.069903554538644,1,0.004530838304320195,10,0.125350756602807
2020-10-15,1.0692566797123377,1,0.0009701037132781032,10,0.12341133725393273
2020-10-16,1.0528753536614701,1,0.0018086190823503046,10,0.12224223753527239
2020-10-19,1.0570846415444455,1,0.005794833005921341,10,0.10474891812877037
2020-10-20,1.056978933080291,0,-0.0016395522679955477,10,0.10873895327635226
2020-10-21,1.062654459062832,1,0.0005849389213481437,10,0.10620154912053507
2020-10-22,1.0625481936169257,0,-0.0003836360679321693,10,0.1118250978584632
2020-10-23,1.0625481936169257,0,-0.0005200444947372595,10,0.115172818635716
2020-10-26,1.0625481936169257,0,-0.004740678237235318,10,0.09424162545632865
2020-10-27,1.0625481936169257,0,-2.747548716364179e-06,10,0.09020767646302892
2020-10-28,1.0731857246894803,1,0.0033013482963180963,10,0.05288004264622056
2020-10-29,1.0619392030005566,1,0.0005039963843353589,10,0.06347089323607227
2020-10-30,1.0737753592110324,1,0.004460433395148034,10,0.05237925170440584
2020-11-02,1.0925687577963719,1,0.0049746546397048345,10,0.06412394298459459
2020-11-03,1.0924595009205922,0,-0.009966852051269992,10,0.08274806024054873
2020-11-04,1.0924595009205922,0,0.0,0,0.10664540693967907
2020-11-05,1.0921007204597302,1,0.005103654125360624,6,0.1278062445026615
2020-11-06,1.1057384544888937,1,0.0008906975517025018,10,0.12707608114585578
2020-11-09,1.105627880643445,0,0.0,1,0.14058465774751588
2020-11-10,1.1136993209974273,1,0.004447114604337621,10,0.13833021436699747
2020-11-11,1.1028422111691767,1,0.0028660663738177663,10,0.14614747933171643
2020-11-12,1.1180058895584057,1,0.0017004682536677861,10,0.1344784638089776
2020-11-13,1.11789408896945,0,0.00038610371113101394,10,0.14942947321071634
2020-11-16,1.11789408896945,0,0.0004393903826094281,10,0.1629742658108952
2020-11-17,1.1042485911298774,1,0.0008932595567717527,10,0.156047908132727
2020-11-18,1.1041381662707643,0,-0.00028737841561108366,10,0.14162056032305748
2020-11-19,1.1041381662707643,0,0.00042106343942638347,10,0.14590307266836405
2020-11-20,1.1041381662707643,0,-0.0010680961970916058,10,0.13754916790241337
2020-11-23,1.1041381662707643,0,-0.001828230167180056,10,0.14386448639048507
2020-11-24,1.102324307561196,1,0.0021315080966767042,10,0.16168839744907892
2020-11-25,1.10221407513044,0,-0.004040013700630851,10,0.15934092440217637
2020-11-27,1.10221407513044,0,-0.0010235173532628038,10,0.1619870632639566
2020-11-30,1.10221407513044,0,-0.0001550565957831651,10,0.15630269220165266
2020-12-01,1.104419823321374,1,0.0019136258896438108,10,0.16831439313342264
2020-12-02,1.1043093813390419,0,-0.00038880793836213454,10,0.17015137131789515
2020-12-03,1.113674046460622,1,0.0021729256814724705,10,0.16918863407479356
2020-12-04,1.113562679055976,0,0.00011515736680101085,10,0.1784926061838253
2020-12-07,1.116704812002447,1,0.0010174700507976197,10,0.17511149825237354
2020-12-08,1.106643888159729,1,0.001260951028311652,10,0.17738917945352503
2020-12-09,1.106533223770913,0,-0.0007168831995350899,10,0.1657213334180923
2020-12-10,1.1051241444326214,1,0.0008513138731617076,10,0.1639824620631371
2020-12-11,1.1001648282929588,1,0.0008273951435746163,10,0.16124929827273585
2020-12-14,1.1000548118101294,0,-0.002473861823460588,10,0.15495240506885033
2020-12-15,1.1016696321064896,1,0.000904638697878557,10,0.16920448604423738
2020-12-16,1.101559465143279,0,-0.0005551465664205502,10,0.16989692725733943
2020-12-17,1.0970426674294955,1,0.0034142879780465485,10,0.17506374574092579
2020-12-18,1.0969329631627527,0,-0.0032938932087866134,10,0.16894205017651587
2020-12-21,1.0969329631627527,0,-0.006383121107130218,10,0.1629462435845288
2020-12-22,1.0978084664800232,1,0.0011746789286576132,10,0.15944442014574475
2020-12-23,1.1020712159641006,1,0.0011461538223008993,10,0.15868943182345988
2020-12-24,1.1019610088425043,0,-0.00041289771907235815,10,0.16090211030749513
2020-12-28,1.0997464248852047,1,0.001055256266548188,10,0.16889333662861095
2020-12-29,1.10131446957552,1,0.0015058711471159115,10,0.16417656535151098
2020-12-30,1.1068959236569649,1,0.001953805068426817,10,0.16357989190918934
2020-12-31,1.0917231954248827,1,0.0027029873008899584,10,0.1669680887860988
2021-01-04,1.0916140231053402,0,-0.005826145599040711,10,0.14870235803736495
2021-01-05,1.0916140231053402,0,-0.0007757949389321616,10,0.1540007441552735
2021-01-06,1.0916140231053402,0,-0.00903607339454974,3,0.15813917429458585
2021-01-07,1.097706239967891,1,0.0005257135436785631,10,0.1728192813207113
2021-01-08,1.0902817109937137,1,0.001817919242138455,10,0.17699697089410205
2021-01-11,1.0905119771027851,1,0.003479421995008991,10,0.16688772980967295
2021-01-12,1.093444516580631,1,0.0005396149334616851,10,0.16482749948446232
2021-01-13,1.0896088549735918,1,0.002321873453849843,10,0.16578745193165548
2021-01-14,1.0816334750055405,1,0.0015141477056352492,10,0.15949944832535728
2021-01-15,1.08152531165804,0,-0.004781980514175199,10,0.1487094369121518
2021-01-19,1.0962802300531111,1,0.0021291732816216325,10,0.15543299400577068
2021-01-20,1.0961706020301059,0,-0.0016145912187137234,10,0.16894717634156864
2021-01-21,1.0921745125424658,1,0.0022356321969465576,10,0.1678309037053912
2021-01-22,1.096473510570898,1,0.0020722535618534544,10,0.16155999951461827
2021-01-25,1.0947606630447855,1,0.0005099310961895753,10,0.16413156459609826
2021-01-26,1.067671769628242,1,0.0011345226654988494,10,0.16039768275824565
2021-01-27,1.0675650024512793,0,-0.004343030501620682,10,0.13029045474998163
2021-01-28,1.0458715035258215,1,0.001163516536086906,10,0.1383373795231256
2021-01-29,1.0457669163754688,0,-0.001507132046782811,10,0.11394007517803137
2021-02-01,1.060344762262817,1,0.0020819693993060716,10,0.13076951224730904
2021-02-02,1.06117801601725,1,0.0018185672526025876,10,0.14506381673568783
2021-02-03,1.0610718982156482,0,-0.0017443589055823772,10,0.1441819194355443
2021-02-04,1.0610718982156482,0,0.0003976498698412989,10,0.15516884707840808
2021-02-05,1.068600564852648,1,0.004354222333395797,10,0.15777417194394366
2021-02-08,1.0678887017494907,1,0.0022473791097902484,10,0.16413786722376272
2021-02-09,1.0677819128793158,0,-0.0011399842093690715,10,0.1614438906299993
2021-02-10,1.069398181025626,1,0.0023456664483364697,10,0.15909865155823857
2021-02-11,1.0746676784263494,1,0.0007637024369428147,10,0.1591010883557985
2021-02-12,1.0745602116585067,0,-0.00046414560482128665,10,0.16304781549287756
2021-02-16,1.074699454486927,1,0.0027628735543172135,10,0.16022822606970022
2021-02-17,1.0701157235514014,1,0.0030503462680821158,10,0.15855611294583813
2021-02-18,1.0700087119790462,0,0.00012973767416024629,10,0.15174281971247253
2021-02-19,1.0700087119790462,0,-0.000880671276773537,10,0.14789118690821984
2021-02-22,1.0700087119790462,0,-0.0011808892646279824,10,0.1372822484306916
2021-02-23,1.0700087119790462,0,-0.005022549554982802,10,0.13693523865249202
2021-02-24,1.0438059930831418,1,0.0025271468215230185,10,0.14772936405756656
2021-02-25,1.0437016124838334,0,-8.085687596066648e-05,10,0.1185420042350894
2021-02-26,1.0437016124838334,0,-0.005462402260797017,10,0.11119712813529607
2021-03-01,1.0437016124838334,0,0.0,1,0.13628175889177851
2021-03-02,1.0437016124838334,0,5.657971570363074e-05,10,0.12568903254553898
2021-03-03,1.030602703524264,1,0.003082446362850444,10,0.10918368749900105
2021-03-04,1.0304996432539115,0,-0.0038436433561177983,10,0.09409945474963893
2021-03-05,1.0304996432539115,0,0.0,2,0.11268656273974302
2021-03-08,1.0450040823131794,1,0.005366361160094169,10,0.10572716328852437
2021-03-09,1.044899581904948,0,-0.0015366426378308872,5,0.11995711797441193
2021-03-10,1.055335132350264,1,0.0021759573157652313,10,0.1253357694039224
2021-03-11,1.0567554350535475,1,0.003986979392099244,10,0.13513570721480625
2021-03-12,1.0630387957275016,1,0.0005915368162906276,10,0.13511993512434298
2021-03-15,1.0616971540614248,1,0.004908572007747569,10,0.14029224150002972
2021-03-16,1.0653113685818139,1,0.00168094994298702,10,0.13729331176678675
2021-03-17,1.04969740326841,1,0.0030221495870462966,10,0.13960752091013626
2021-03-18,1.0495924335280833,0,-0.0007142638023294623,10,0.12162245266186493
2021-03-19,1.0495924335280833,0,-0.003152869573255579,10,0.11822553750189432
2021-03-22,1.041194541779702,1,0.0007292654219800632,10,0.1257623451939734
