date,equity,held,mean_pred_SPY,mean_pred_QQQ,mean_pred_IEF,mean_pred_GLD
2019-06-28,1.0836519631221762,QQQ,-0.0005577962669767623,0.0036363800190315487,0.0008358920820405125,0.0007009521301401201
2019-07-01,1.1064440898392143,GLD,0.0013153694875820854,0.0003145406801377426,0.00068345224903954,0.0019514977650814558
2019-07-02,1.1146287602458531,QQQ,0.00016735834357080038,0.001002525251627695,0.0008131246731501562,-0.002748589514071664
2019-07-03,1.1123558231595938,QQQ,0.0014774639050149751,0.0019354724470901808,0.0004468258009803883,-0.0011913252355112646
2019-07-05,1.1061162035572387,SPY,0.0033850312397654568,-0.00013685456249472593,0.0005942032656576224,0.002537243527074029
2019-07-08,1.111530335820578,QQQ,8.264228041676702e-05,0.0010424003683757732,0.0006056076491843144,-0.0014371717470424094
2019-07-09,1.1225521319638472,QQQ,-0.00012447740815240137,0.0016391322524665242,0.0007539131100808838,-0.00027407740931852944
2019-07-10,1.125067826300479,SPY,0.0013955369871295532,-0.002240811749348026,-0.000214351214379338,-0.0007075265307656231
2019-07-11,1.1261932780349568,IEF,-4.327356773936586e-05,0.0003653928920834382,0.0006527146754212509,-0.0007115036931285345
2019-07-12,1.1296823733592696,QQQ,0.0012139045398541271,0.0017609153219619422,-0.0006699081814404373,0.0005899030651685955
2019-07-15,1.1238489938397906,QQQ,-0.0006326198361374047,0.002927892959298539,0.00045396807750419654,0.0017217311978922289
2019-07-16,1.1183074828362336,QQQ,0.00030949438341041355,0.0021836208001216662,0.0006441668316633731,0.0002736328393925902
2019-07-17,1.1195869165202508,QQQ,0.0003221407363441564,0.0010781443904742893,3.251261009662443e-05,-0.0007351700066030809
2019-07-18,1.1028654002079494,GLD,-0.0018733518337096023,0.0015413702201191094,0.0014548913816620156,0.0017309811878734927
2019-07-19,1.1027013215217647,GLD,0.0017474991782187922,-0.002396865953548222,0.0003108143371903793,0.005857696945258705
2019-07-22,1.0964504884265973,GLD,-0.001682670549243781,-0.0025229104450427363,0.0004288029141026328,0.0021781764834698514
2019-07-23,1.1020132721879488,GLD,0.0006718012573234233,0.0018985348123247369,0.000301347508399985,0.0036026843728219405
2019-07-24,1.0966270174470678,SPY,0.00169517338297851,-0.0014456971329544822,0.00018486007190601227,0.0009756602194030961
2019-07-25,1.0983239541113177,GLD,0.0016982710335065043,-0.004257505790644434,0.00035709987312086965,0.0018251682880483066
2019-07-26,1.0962120814519773,SPY,0.0009030450908885434,-0.0006538572087551487,0.000512969193855195,0.000720174714116606
2019-07-29,1.0997627565629802,GLD,-0.0012402472349654302,-0.004171400144246285,0.000778396736524023,0.003400745990434384
2019-07-30,1.102458809252071,IEF,-0.0008613062299041907,-0.003998727032420479,0.0006419281286375699,-0.0005200290877429125
2019-07-31,1.128516336890351,GLD,-0.004515250253068892,-0.010598012046678651,-0.0005843973720580653,0.0007644289194207232
2019-08-01,1.128403485256662,cash,-0.011276586348401275,-0.005820352987495614,0.0,-0.004670870099391489
2019-08-02,1.0938392280355396,SPY,0.006367426204932603,-0.001788009086727893,-0.0005575033932819551,0.002244841877824033
2019-08-05,1.1089346554110942,QQQ,-0.0022800686583364536,0.003996120008260729,-0.000853750841316625,-0.0012891978251758473
2019-08-06,1.1149090905136754,QQQ,-0.003460288211983542,0.003020142794221048,0.002229854854893887,-0.002368616839079074
2019-08-07,1.114797599604624,cash,-0.004163879488686994,-0.0008748167471198442,0.0004273701624565973,-0.001692051755909052
2019-08-08,1.114797599604624,cash,-0.0029679580086781955,-0.008386986022837295,0.00030392797951579454,6.335032752806669e-05
2019-08-09,1.10182087826328,QQQ,-0.006237164754241764,0.0027011792448562665,0.00016708565796728081,-0.0012077943113933288
2019-08-12,1.0951253891032224,GLD,-0.005155568712228042,-0.00798481469759027,0.000973465506925475,0.0010892534798038866
2019-08-13,1.095015876564312,cash,-0.003042593108843361,0.0,0.0003026567854700346,-0.0003022025851363352
2019-08-14,1.0977953700936744,SPY,0.005515123227119556,0.003403078807176385,-4.497978021484883e-05,-0.0002909543932422487
2019-08-15,1.1138747132618656,SPY,0.006961654031148967,0.005730465192932499,0.0007228862960294791,0.0002841095341676869
2019-08-16,1.1272143352101613,SPY,0.0020652124516432834,-0.0007302839430302299,0.0007639518998487027,-0.0020886896979309456
2019-08-19,1.1183349810858092,QQQ,-0.001516569352901964,0.0066557821038976785,0.0014810610171662297,0.002600335238639495
2019-08-20,1.1272833335997268,SPY,0.0007398515622033308,-0.0026796143970386765,-0.0003789967974260122,-0.0005429663666093986
2019-08-21,1.123519305150252,QQQ,0.003241547102803821,0.007358235084108511,0.001148144267630702,0.0015732231371834438
2019-08-22,1.0873904873672073,QQQ,0.0031747558699799505,0.00657920312108935,0.0003036574449381213,-0.0003227344628434992
2019-08-23,1.1036917368918089,QQQ,0.0007292086121340801,0.002196704249970516,-0.000847344039823561,0.0005001644940894501
2019-08-26,1.1013599272215313,QQQ,0.0038909858336594106,0.0052167934349033555,0.0005158496695475634,-0.0014029432232171679
2019-08-27,1.0981437015265592,GLD,0.0017818537715289296,-0.0004573867825771849,-0.000123496490488062,0.0029417863729419126
2019-08-28,1.0980338871564066,cash,0.00027364951964923276,7.09624175259549e-05,-0.00022393122099275686,-0.0016956314252013272
2019-08-29,1.0974358990670008,SPY,0.002203562570942541,-0.0004485367040792276,0.0004732144212115763,0.001493678451000502
2019-08-30,1.1124880706865903,GLD,-0.00061333586199952,-0.005388825926848107,0.00014265735231138165,0.0017106196997164424
2019-09-03,1.1123768218795216,cash,-0.004338120609296325,-0.0016016173737662953,0.0,-1.6876465127868556e-05
2019-09-04,1.1264728373612192,SPY,0.00234321299686826,-0.00020827389151758524,2.756606368015113e-05,-0.001359392387159719
2019-09-05,1.1167189271240552,GLD,-0.003577863823391869,-0.0016752504521957176,0.001585302915568665,0.0048671528854309365
2019-09-06,1.1125407451768508,GLD,0.00032721371235169274,0.0003061386400188937,-0.0007682517940866163,0.0035897540068684287
2019-09-09,1.1043058390586835,IEF,0.00014341925325487282,-0.0005890496118827748,0.001826855698240415,0.0003755886731359404
2019-09-10,1.1145148201271335,QQQ,0.0007337952961298022,0.0027868949675158737,0.00047939624973594166,-0.00027920939293801794
2019-09-11,1.1191386622496777,QQQ,0.0010935411969166253,0.0024705488869388504,0.0017186644703206077,-0.0015661366198941097
2019-09-12,1.1182838566146986,SPY,0.002342791414914469,-3.348164717564828e-05,0.00010887390875788939,-0.0013071090654940497
2019-09-13,1.1274681082174174,GLD,-0.00044507692480895146,0.0016231663956620679,-0.0017091047857435092,0.002974003840601469
2019-09-16,1.1327535098232864,QQQ,-0.00036424594186934556,0.002962892410482354,-0.0011987944560245545,0.0009661980044425533
2019-09-17,1.132640234472304,cash,-0.0009999365641943925,-0.0016683760608777298,-0.0010523451538563932,-0.002156553188711907
2019-09-18,1.1371053757371636,GLD,0.0021305550218039928,0.0016678365077073209,0.00013255396674232144,0.0029106705682580445
2019-09-19,1.1248995340890815,QQQ,0.0005221313761571977,0.001330639464908412,-4.613290691084515e-05,-0.0021624648722722737
2019-09-20,1.1245231681280454,SPY,0.00146141708669294,-0.0018976587142054413,-0.0005322208778297366,0.0005686423562448085
2019-09-23,1.1156644257691106,SPY,0.0018677833205028803,0.0018173137188062683,0.0012806813598702504,-0.00010221310218438973
2019-09-24,1.1155528593265338,cash,-0.0016204509822496326,-0.008024373310088073,-0.00037856172146906176,-0.00031220965190872365
2019-09-25,1.1151266070193426,GLD,0.0005050240737333844,-0.007632428003012048,0.0006568593230894315,0.0012520584165947924
2019-09-26,1.1166034345849805,IEF,-0.0028109199690692145,-0.0018273524328892067,0.0012465473043028474,0.00032627337000050715
2019-09-27,1.1216580015112725,SPY,0.002040126724503555,-0.0076684998220690305,0.0010789116511243258,-0.0006400137089226376
2019-09-30,1.127667113295923,GLD,-0.002526177293915577,0.0017337322435900583,0.0014773655289870291,0.005459725095073242
2019-10-01,1.1275543465845934,cash,-0.0026476581557040467,-0.0012706265834517617,-0.0005405713078697083,0.0004135257128936587
2019-10-02,1.132538096224525,GLD,-0.0032774180792443097,-0.006797471747983508,0.0004989505773290937,0.0015006820521731967
2019-10-03,1.1476462669156227,SPY,0.0016323366156140828,-0.0019073290930590402,-0.0007998503098165521,-0.0016655237595860407
2019-10-04,1.1426837800613403,SPY,0.0015583638107131037,-0.002026303479161573,-1.0446091217009013e-05,-0.0013610860690254968
2019-10-07,1.1525151221599426,GLD,-0.009285335195726408,-0.0004127632631956146,0.00024243889681727638,0.0016904675249751477
2019-10-08,1.1632920894635166,SPY,0.0016874439735890868,-0.0010184866144335558,-0.0018680793090894098,-0.0012315539006352515
2019-10-09,1.1721493133781997,QQQ,0.0006617713043101326,0.0006641529611601804,0.0005671046590460804,-1.690592507994637e-05
2019-10-10,1.1871491127603722,QQQ,-0.00028581072506099757,0.002280141416387149,0.0007969198346452266,-1.3093552335075031e-05
2019-10-11,1.1870303978490961,cash,0.0,0.0,-0.0006032891233259896,-0.0004583485946534793
2019-10-14,1.1986047974051328,SPY,0.0009518409433610486,0.0003346422196033316,-0.001506239698115408,-0.001229683847533547
2019-10-15,1.1966783728374917,SPY,0.004021581484535819,0.003020639824311111,0.00036075665967105763,-0.000501269722615838
2019-10-16,1.1997158652142081,QQQ,-0.00017678129313045688,0.0024701637584414017,-0.0014456268995767906,6.113097268611867e-05
2019-10-17,1.1995958936276867,cash,-0.0007605497177122445,-0.00047598409775799765,-0.0012451609712178068,-0.0020992490395378206
2019-10-18,1.2075802327088456,SPY,0.0009446620776974335,-0.0017797041541618875,5.04187523647559e-05,-0.002236331461890906
2019-10-21,1.2074594746855747,cash,0.00041835078195537887,-0.0007000490150089079,0.00040849924554793305,-0.0011880451785710733
2019-10-22,1.2108463372489777,SPY,0.0020853507812304884,-0.0029277150567431852,0.0009794322444785842,-0.002242754107817646
2019-10-23,1.219310166008563,GLD,0.0007197620450726915,-0.0013965761324886473,-0.000201353703974938,0.0010840604551760613
2019-10-24,1.2241713850217997,SPY,0.00184767854814174,7.823833717903738e-05,-0.0004678591158890022,0.0007012691279634886
2019-10-25,1.2194330724194495,IEF,-0.0012883142540949244,1.3864760654591634e-05,0.0006779175594952668,-0.0013530274680066511
2019-10-28,1.2159252420905968,GLD,-0.0003423084782319563,0.002086380516299169,-0.0008632494161997962,0.0022195178029923214
2019-10-29,1.2158036495663878,cash,-0.001879656831229859,0.00035734352033536256,5.17243482383023e-06,0.00012132426822386577
2019-10-30,1.227776701598746,GLD,0.001111099882680744,0.0010297024616069627,-0.0005489440370961774,0.001272388387565974
2019-10-31,1.2288968600797625,GLD,0.0013971918404315886,-0.0006902667626735414,-0.0010743555216748747,0.0017549036018330948
2019-11-01,1.2225113905565452,IEF,1.4113437326024325e-05,0.000394441339231566,0.0016837521721877913,0.0008021383316167529
2019-11-04,1.2159190502339166,IEF,0.0008505200276943015,-0.0007285993516236821,0.0010147622303521508,0.0005557487806660433
2019-11-05,1.216074492784311,SPY,0.0015278528322170359,0.0009188643638844418,7.42596101961368e-06,-0.00018254043256655806
2019-11-06,1.2061884162241805,IEF,0.001306584241333919,-0.0006628054409135054,0.0016624138058563887,0.0001808740363703265
2019-11-07,1.206067797382558,cash,5.517298025559114e-07,-0.0012191301974841195,-0.00014645143784122183,-0.0010122028823455586
2019-11-08,1.2043278221083735,QQQ,0.00041690818153874434,0.0026378019791584604,0.00034110115110026485,0.0017976094260642838
2019-11-11,1.2077985338207913,QQQ,0.000810221142287304,0.002155504243182893,0.00025909174390150726,0.0017855141910876782
2019-11-12,1.2125013069335544,GLD,0.001029984103781878,0.0013562098263669498,0.001470200171009939,0.003336301451103374
2019-11-13,1.2175873995525677,GLD,0.0002231922380175888,0.0009611318665276869,-0.00018200437965214532,0.0037762648968148404
2019-11-14,1.214507985865616,GLD,0.0007540171747251634,0.0009248534468779823,3.736894062242868e-05,0.00242172774199263
2019-11-15,1.2164604100472534,IEF,9.723056716923751e-05,3.607631514377374e-05,0.001173184635505642,0.00034159774843054434
2019-11-18,1.2159878584053379,SPY,0.0014993528234478859,-0.00047802434228634284,0.0014218839715161914,0.0009853096317216092
2019-11-19,1.2164797106451832,GLD,-0.00020729881391030603,0.0012608806539146755,-0.001328873325174129,0.003213919140218646
2019-11-20,1.2163580626741188,cash,-0.0013106516412961788,-0.001642233730157905,-0.0004396098379686464,0.0001518395125384764
2019-11-21,1.2139428541006734,GLD,-0.0009518675670713072,-0.00608305824738542,-0.0004518428530808194,0.0011728174215972053
2019-11-22,1.2231923043366821,SPY,0.002405118837921272,-0.004244154776335751,0.000169800525738939,3.8212772128787265e-05
2019-11-25,1.2289446099487562,GLD,-0.00048281362786264383,-0.003964790040352639,-0.0008336987425431985,0.0006534014599500537
2019-11-26,1.2373801539184508,QQQ,0.0004297451551352971,0.002011230985382806,-0.0004249821446254742,-0.0013504039106447153
2019-11-27,1.232659612084519,SPY,0.0021344044920882156,-0.0016183643726328967,0.0001378944600596732,-0.0014072547907311161
2019-11-29,1.2198515173555746,QQQ,-6.410639503053872e-05,0.002187628200646952,-0.0005047479028814194,-0.001306906576736555
2019-12-02,1.2313587423732535,GLD,0.00019812550631881365,-0.0033474483506489073,-0.00025595498791268766,0.001765975392230601
2019-12-03,1.2312356064990162,cash,-0.005168406412140581,-0.00827980922633369,-0.0006391131161691791,-0.0015927924238636315
2019-12-04,1.2312356064990162,cash,-0.0013402023179883038,-0.0006755893933430457,-0.0008374507151784449,-0.001178478103636227
2019-12-05,1.2312356064990162,cash,-0.0029169187023104113,0.00034077904746947495,-1.0533212672125813e-05,-0.0023739237861651217
2019-12-06,1.2312356064990162,cash,-0.0027531699316951652,-0.0028696693910594817,-0.00045747878291182433,0.0002759761588309928
2019-12-09,1.2345973926260472,GLD,-0.0021553386246852212,-0.0026370802394479753,-0.0006459205444141247,0.0007968814833930083
2019-12-10,1.2409951981787417,QQQ,-0.001180847535609164,0.002878863327717962,-0.0003606144985064397,1.0430678091921664e-05
2019-12-11,1.2364864993630398,GLD,0.0023051724027524758,-0.0005320986489031121,0.0002781254447928205,0.004029661225083458
2019-12-12,1.2404275914906868,QQQ,-0.003365873229745908,0.0016145068399146644,0.0012032537600641824,0.0011057862086351733
2019-12-13,1.2528182622133086,QQQ,-0.0013241067263152217,0.002679523507168913,-0.0007799417662295305,0.0021591673955825286
2019-12-16,1.2526929803870872,cash,-5.69129962939563e-05,-0.005422250551683838,-0.00027523556621478207,-0.0017423793571645697
2019-12-17,1.2535241341353471,QQQ,-0.0003926206497802731,0.0019997254707130986,0.0008033628277851257,0.0006493352500131167
2019-12-18,1.2613363839400198,QQQ,-9.394380261014134e-05,0.0030162789839844883,0.0002446773802060598,-0.0005627238821436009
2019-12-19,1.2667279501871787,SPY,0.0011504287534395807,0.0004444764374225585,0.00021203581619539947,-6.479025960777207e-05
2019-12-20,1.2699427137745873,QQQ,-0.001225954299651466,0.00216424842961187,-0.0006740395538310295,-0.00033803373155381065
2019-12-23,1.2706018371289993,QQQ,0.0011759839431667806,0.002799424795123162,0.00019193157665728933,5.4588400396049507e-05
2019-12-24,1.2817645548751313,QQQ,6.235751545142776e-05,0.0014203974868647329,6.621591845048513e-05,0.00025509173794482367
2019-12-26,1.2811861959229809,GLD,0.00029117559454281403,0.0002885997407237717,0.00021404066837158454,0.003165772310908821
